Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Faiz Tipe D Sumur Bandung Bandung,Putra,Rp800.000,800000,Kecamatan Sumur Bandung,Sumur Bandung,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Rumah Makan Mirasa (616 m), Circle K (3.2 km), Masjid Al Asy'ari Unisba (570 m), Bank Permata (418 m), Universitas Islam Bandung (605 m), RS Khusus Mata Cicendo (303 m).","2.5 x 5 meter, Termasuk listrik","Kasur, Lemari / Storage","Kloset Duduk, K. Mandi Luar, Wastafel, Ember mandi, Shower, Air panas","WiFi, R. Jemur, Jemuran, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-faiz-tipe-d-sumur-bandung-bandung-2?redirection_source=landing%20area,-6.915747558119393,107.61589413832084
Kost Sukamulus Cibeunying Kidul Bandung,Campur,Rp450.000,450000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (3.1 km), Alfamart A Yani 419 (284 m), Masjid Pusdai (1.6 km), Bank Mandiri Bandung Priority Banking Soerapatti (2.6 km), Institut Teknologi Nasional Bandung (1.2 km), RS Umum Santo Yusup (583 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Ventilasi, Jendela, Cermin, Bantal, Cleaning service","Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower, Bak mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran, Pengurus Kos, CCTV, Gazebo","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-sukamulus-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.900506988264107,107.65163863987769
Kost Srigadis 25 Tipe Standard Regol Bandung,Campur,Rp1.100.000,1100000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (788 m), Circle K (788 m), Church of Isa Almasih (836 m), Institut Seni Budaya Indonesia Bandung (1.9 km), RSU Bhayangkara Tk II Sartika Asih (2.3 km), Bandung Electronic Center (3.1 km).","6 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srigadis-25-tipe-standard-regol-bandung?redirection_source=landing%20area,-6.941390788612083,107.614495950614
Kost Ibu Nola Kebon Manggu Regol Bandung,Campur,Rp650.000,650000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.5 km), Alfamart (3.0 km), Church of Isa Almasih (1.1 km), Bank BJB - Cabang Utama Bandung (906 m), Universitas Islam Bandung (2.4 km), RS Umum Bungsu (1.3 km).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Bantal","Kloset Jongkok, K. Mandi Luar","R. Jemur, Dapur, Jemuran, K. Mandi Luar","Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-ibu-nola-kebon-manggu-regol-bandung?redirection_source=landing%20area,-6.939876968912763,107.61471638762494
Kost Menimurah Tipe Standart Cibeunying Kaler Bandung,Putri,Rp500.000,500000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.3 km), Alfamart Bojong Koneng (1.3 km), Christian Church Pasundan Awiligar (2.1 km), Bank BJB Weekend Banking (1.4 km), Institut Teknologi Nasional Bandung (408 m), RS Ibu dan Anak Al Islam (1.3 km).","2 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, R. Cuci, R. Tamu, R. Jemur, R. Makan, Dapur, Jemuran, Pengurus Kos, Balcon, R. Keluarga",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-menimurah-tipe-standart-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.886976517687025,107.63068122884239
Kost Jl.Pajajaran Bandung Wetan,Campur,Rp800.000,800000,Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses jalan raya, berlokasi dekat dengan Rumah Makan Kapau Jaya (565 m), Circle K (3.1 km), Masjid Al Asy'ari Unisba (380 m), Bank BJB - Kantor Cabang Tamansari (428 m), Universitas Islam Bandung (413 m), RS Ibu dan Anak Limijati (799 m).","4 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Kursi","Kloset Jongkok, K. Mandi Luar, Bak mandi","Mesin Cuci, R. Jemur, Jemuran, Jual Makanan",Parkir Motor,,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-jlpajajaran-16-bandung-wetan?redirection_source=landing%20area,-6.905484599615603,107.61703861623512
Kost Muararajeun Lama 1 Tipe C Cibeunying Kaler Bandung,Campur,Rp750.000,750000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.2 km), Alfamart A Yani 419 (1.3 km), Masjid Al Kautsar (2.0 km), Bank Mandiri Bandung Priority Banking Soerapatti (1.5 km), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), RS Umum Santo Borromeus (2.1 km).","3.5 x 2 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Jemuran, Pengurus Kos, Jual Makanan, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-1-tipe-c-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.886474044279527,107.62962495627707
Kost Chantika Marfalia Tipe Standard Regol Bandung,Campur,Rp750.000,750000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (346 m), Circle K (630 m), Church of Isa Almasih (241 m), Bank BJB - Cabang Utama Bandung (912 m), Institut Seni Budaya Indonesia Bandung (2.5 km), RSU Bhayangkara Tk II Sartika Asih (3.2 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi",K. Mandi Luar,Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-chantika-marfalia-tipe-standard-regol-bandung-2?redirection_source=landing%20area,-6.938735816520492,107.61217170082841
Kost Sumarmo 13 Regol Bandung,Putri,Rp850.000,850000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (349 m), Circle K (413 m), Church of Isa Almasih (178 m), Institut Seni Budaya Indonesia Bandung (2.3 km), RSU Bhayangkara Tk II Sartika Asih (2.9 km), Bandung Electronic Center (2.5 km).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage","K. Mandi Dalam, Kloset Jongkok","WiFi, Dapur",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-sumarmo-13-regol-bandung?redirection_source=landing%20area,-6.9385849920661355,107.61285726124164
Kost Ibu Tina Tipe B Cibeunying Kidul Bandung,Putri,Rp750.000,750000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (3.1 km), Alfamart A Yani 419 (282 m), Masjid Pusdai (1.6 km), Bank Mandiri Bandung Priority Banking Soerapatti (2.5 km), Institut Teknologi Nasional Bandung (1.2 km), RS Umum Santo Yusup (625 m).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal, Wastafel","Kloset Jongkok, K. Mandi Luar, Wastafel, Ember mandi","WiFi, R. Cuci, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, Rooftop, Balcon, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-ibu-tina-tipe-b-cibeunying-kidul-bandung-2?redirection_source=landing%20area,-6.897918108029899,107.65124114788371
Kost Nur Muhaji Tipe A Batununggal Bandung,Campur,Rp1.200.000,1200000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (2.0 km), Alfamart (2.6 km), Masjid Al Jihad (264 m), Bank BJB - Cabang Utama Bandung (2.2 km), Institut Teknologi Nasional Bandung (2.4 km), RS Ibu dan Anak Al Islam (1.5 km).","4 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","K. Mandi Dalam, Kloset Duduk, Ember mandi","WiFi, Laundry, Penjaga Kos, Jemuran, Pengurus Kos, CCTV","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-nur-muhaji-tipe-a-batununggal-bandung-2?redirection_source=landing%20area,-6.9300175379368305,107.64212490854263
Kost Akiel Tipe C Regol Bandung,Putri,Rp1.000.000,1000000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (930 m), Circle K (911 m), Church of Isa Almasih (740 m), Bank BJB - Cabang Utama Bandung (1.6 km), Universitas Islam Bandung (3.4 km), RS Mata Bandung Eye Center (1.7 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, TV, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal, Kursi","Kloset Duduk, K. Mandi Luar, Ember mandi, Shower","WiFi, Dispenser, Jemuran",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-akiel-tipe-c-regol-bandung-2?redirection_source=landing%20area,-6.937651223306705,107.61375262926123
Kost Healthy Rooms Tipe A Astanaanyar Bandung,Putri,Rp900.000,900000,Kecamatan Astanaanyar,Astanaanyar,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.9 km), Alfamart (3.0 km), Church of Isa Almasih (1.5 km), Bank BJB - Cabang Utama Bandung (1.2 km), Universitas Islam Bandung (2.5 km), RS Umum Bungsu (1.6 km).","3 x 1.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Guling, Cermin, Bantal, Kursi","Kloset Duduk, K. Mandi Luar, Air panas","WiFi, Kulkas, Mesin Cuci, Laundry, R. Tamu, R. Jemur, Dapur, Jemuran, Rice Cooker, CCTV","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-healthy-rooms-tipe-a-astanaanyar-bandung-2?redirection_source=landing%20area,-6.939812099809559,107.60311550830802
Kost Bunda Executive Regol Bandung,Campur,Rp900.000,900000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (763 m), Circle K (2.7 km), Church of Isa Almasih (816 m), Bank BCA KCP Buah Batu (1.5 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.2 km), RS Mata Bandung Eye Center (1.3 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Jendela","Kloset Duduk, Ember mandi","WiFi, Kulkas, Dispenser, Dapur, Jemuran, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-bunda-executive-regol-bandung-2?redirection_source=landing%20area,-6.938636851597661,107.61462090844687
Kost Singgahsini YL Cikawao Tipe C Lengkong Bandung,Putri,Rp1.825.000,1825000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (339 m), Indomaret Surapati 55 (3.3 km), Church of Isa Almasih (166 m), Bank BJB - Cabang Utama Bandung (997 m), Universitas Islam Bandung (2.8 km), RS Umum Bungsu (1.1 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-singgahsini-yl-cikawao-tipe-c-lengkong-bandung-2?redirection_source=landing%20area,-6.936099656258002,107.62559266033205
Kost Kadua Homestay Vip Plus Regol Bandung,Campur,Rp1.800.000,1800000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.0 km), Circle K (2.6 km), Church of Isa Almasih (945 m), Bank BJB - Cabang Utama Bandung (1.8 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.5 km), RS Mata Bandung Eye Center (1.7 km).","3.2 x 3.5 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Wastafel, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran, Jual Makanan","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-kadua-homestay-vip-plus-regol-bandung-2?redirection_source=landing%20area,-6.941538517518916,107.61489276237323
Kost Apik Tamblong 2A Tipe C Asia Afrika Bandung,Campur,Rp1.425.000,1425000,Sumur Bandung,Sumur Bandung,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (1.1 km), Alfamart A Yani 419 (3.2 km), Masjid Raya Bandung (669 m), Citibank Indonesia (441 m), Universitas Islam Bandung (2.0 km), RS Umum Bungsu (352 m).","3 x 2 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Bantal, Kursi","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Kulkas, R. Tamu, R. Jemur, R. Makan, Dapur, TV, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-apik-tamblong-2a-tipe-c-asia-afrika-bandung?redirection_source=landing%20area,-6.916361204242117,107.61877337234286
Kost Kadua Homestay Double Regol Bandung,Campur,Rp2.100.000,2100000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.0 km), Circle K (2.6 km), Church of Isa Almasih (945 m), Bank BJB - Cabang Utama Bandung (1.8 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.5 km), RS Mata Bandung Eye Center (1.7 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Kulkas, Ventilasi, Jendela, Cermin, Wastafel, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran, Jual Makanan",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-kadua-homestay-double-regol-bandung-2?redirection_source=landing%20area,-6.940114498469846,107.61453215204052
Kost Ama House Tipe Standar Regol Bandung,Putri,Rp1.500.000,1500000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (866 m), Alfamart (2.9 km), Church of Isa Almasih (569 m), Bank BJB - Cabang Utama Bandung (1.3 km), Universitas Islam Bandung (3.1 km), RS Umum Bungsu (1.5 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Kursi","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower","WiFi, R. Tamu, Penjaga Kos, R. Jemur, Dapur, Pengurus Kos, CCTV, Rooftop, Balcon","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-ama-house-tipe-standar-regol-bandung-2?redirection_source=landing%20area,-6.939037322673452,107.6142449032158
Kost Apik Tamblong 2A Tipe B Asia Afrika Bandung,Campur,Rp1.425.000,1425000,Sumur Bandung,Sumur Bandung,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (1.1 km), Alfamart A Yani 419 (3.2 km), Masjid Raya Bandung (669 m), Citibank Indonesia (441 m), Universitas Islam Bandung (2.0 km), RS Umum Bungsu (352 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Ember mandi","WiFi, Kulkas, R. Tamu, R. Jemur, R. Makan, Dapur, TV, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-apik-tamblong-2a-tipe-b-asia-afrika-bandung?redirection_source=landing%20area,-6.915227906143396,107.6178514830461
Kost Singgahsini YL Cikawao Tipe E Lengkong Bandung,Putri,Rp1.275.000,1275000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (339 m), Indomaret Surapati 55 (3.3 km), Church of Isa Almasih (166 m), Bank BJB - Cabang Utama Bandung (997 m), Universitas Islam Bandung (2.8 km), RS Umum Bungsu (1.1 km).","3.2 x 2.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-singgahsini-yl-cikawao-tipe-e-lengkong-bandung-2?redirection_source=landing%20area,-6.932948654310739,107.62610086274093
Kost Apik Tamblong 2A Tipe A Asia Afrika Bandung,Campur,Rp1.525.000,1525000,Sumur Bandung,Sumur Bandung,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (1.1 km), Alfamart A Yani 419 (3.2 km), Masjid Raya Bandung (669 m), Citibank Indonesia (441 m), Universitas Islam Bandung (2.0 km), RS Umum Bungsu (352 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Bantal, Kursi",,"WiFi, Kulkas, R. Tamu, R. Jemur, R. Makan, Dapur, TV, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-apik-tamblong-2a-tipe-a-asia-afrika-bandung?redirection_source=landing%20area,-6.9137383891937745,107.61815119235419
Kost Yasin Batununggal Bandung,Putri,Rp700.000,700000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.9 km), Alfamart A Yani 419 (2.5 km), Gereja Katolik Hati Tak Bernoda Santa Perawan Maria (1.4 km), Bank BCA KCP Buah Batu (1.4 km), Sekolah Tinggi Ilmu Ekonomi Pasundan (106 m), RS Mata Bandung Eye Center (1.4 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Tamu, R. Jemur, Jemuran, Pengurus Kos, Taman, TV, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-yasin-batununggal-bandung-2?redirection_source=landing%20area,-6.929263749474124,107.63916906217456
Kost Ibu Reni Tipe A Lengkong Bandung,Campur,Rp1.000.000,1000000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (458 m), Alfamart (3.3 km), Church of Isa Almasih (151 m), Bank BJB - Cabang Utama Bandung (890 m), Universitas Islam Bandung (2.7 km), RS Umum Bungsu (985 m).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Jendela, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok","WiFi, Penjaga Kos, Jemuran, Pengurus Kos, CCTV, Balcon",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-ibu-reni-tipe-a-lengkong-bandung?redirection_source=landing%20area,-6.933467134572161,107.62641046365303
Kost Apik Sukarta Tipe A Tegallega Bandung,Putra,Rp975.000,975000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Rumah Makan Bungo Tanjung (3.2 km), Circle K (1.4 km), Church of Isa Almasih (640 m), Bank BRI KCP Simpang Buah Batu (2.8 km), Universitas Islam Bandung (3.3 km), RS Khusus Mata Cicendo (2.6 km).","2.7 x 2.1 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Bantal","Kloset Duduk, K. Mandi Luar, Ember mandi, Shower, Bak mandi","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-apik-sukarta-tipe-a-tegallega-bandung?redirection_source=landing%20area,-6.938966085573913,107.61456918526135
Kost Apik Emji Kotabaru Tipe A Regol Bandung,Campur,Rp1.275.000,1275000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (900 m), Circle K (1.6 km), Church of Isa Almasih (747 m), Bank Muamalat (2.8 km), Universitas Islam Bandung (3.4 km), RS Khusus Mata Cicendo (2.7 km).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Bantal","K. Mandi Dalam, Kloset Duduk, Ember mandi","WiFi, Penjaga Kos, R. Jemur, R. Makan, Dapur, CCTV","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-apik-emji-kotabaru-tipe-a-regol-bandung-1?redirection_source=landing%20area,-6.939645199324464,107.61514097095107
Kost Pondok Hijau Tipe A Astanaanyar Bandung,Putri,Rp750.000,750000,Astanaanyar,Astanaanyar,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Jaya Bahari (1.4 km), Circle K (2.0 km), Gereja Kristen Kalam Kudus Pasundan (1.2 km), Sekolah Tinggi Ilmu Kesehatan Immanuel Bandung (666 m), RS Umum Immanuel Bandung (630 m), Bandung Electronic Center (3.2 km).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage, Jendela, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, R. Cuci, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, Dapur, CCTV, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-pondok-hijau-tipe-a-astanaanyar-bandung?redirection_source=landing%20area,-6.937766305917268,107.60208058994472
Kost Pondok Karapitan VIP Lengkong Bandung,Campur,Rp1.100.000,1100000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (481 m), Alfamart (3.1 km), Church In Bandung (550 m), Bank BJB - Cabang Utama Bandung (1.0 km), Universitas Islam Bandung (2.7 km), RS Umum Bungsu (952 m).","2.5 x 5 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Bantal","K. Mandi Dalam, Kloset Jongkok","WiFi, Penjaga Kos, R. Jemur, Jemuran, CCTV","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-pondok-karapitan-vip-lengkong-bandung?redirection_source=landing%20area,-6.934513116275906,107.62805159151073
Kost 5B Ancol Tipe A Regol Bandung,Campur,Rp750.000,750000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (650 m), Circle K (1.6 km), Masjid Jami Nurul Falah (483 m), CIMB Niaga (Buah Batu) (1.1 km), Universitas Islam Bandung (3.4 km), RS Ibu dan Anak Kota Bandung (1.6 km).","3 x 3 meter, Termasuk listrik","Kasur, Jendela","K. Mandi Dalam, Kloset Jongkok, Ember mandi","R. Tamu, Penjaga Kos, R. Jemur, Jemuran, CCTV, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-5b-ancol-tipe-a-regol-bandung?redirection_source=landing%20area,-6.939300748568321,107.61232505292824
Kost Seven Tamim Otista Andir Bandung,Campur,Rp1.700.000,1700000,Andir,Andir,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Jaya Bahari (591 m), Circle K (3.2 km), Masjid Raya Bandung (443 m), Bank Syariah Indonesia KC Bandung Suniaraja (361 m), Universitas Padjadjaran Kampus Dipatiukur (3.2 km), Bandung Electronic Center (1.3 km).","3 x 3.5 meter, Tidak termasuk listrik","AC, Kasur, Ventilasi, Jendela, Kursi, Kipas Angin, Cleaning service","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Laundry, Penjaga Kos, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, CCTV","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-seven-tamim-otista-andir-bandung?redirection_source=landing%20area,-6.905474448820802,107.57161727012009
